index,Club,National_id,Club_Position,Club_Kit,Club_Joining
14582,Colorado Rapids,a26,Sub,24,01/06/2017
14583,Patriotas,a14,Res,28,01/06/2017
14584,Panathinaikos,a23,Res,42,01/01/2017
14585,Panathinaikos,a23,Res,34,01/01/2015
14586,1860 Mnchen,a39,Res,44,01/31/2017
14588,Bah a Blanca,a5,Sub,12,01/01/2017
14589,Bayer 04,a2,Res,37,12/21/2016
14590,Whitecaps FC,a26,Res,18,12/19/2016
14591,Hertha BSC,a2,Res,40,12/17/2016
14592,FK Haugesund,a33,Sub,34,01/01/2016
14593,Lokomotiv Moscow,a25,Res,57,07/31/2014
14594,River Plate,a5,Res,27,12/04/2016
14595,Eint. Frankfurt,a2,Res,37,07/01/2016
14596,Cagliari,a3,Res,34,08/31/2016
14597,FC Tom Tomsk,a25,Sub,74,01/01/2012
14598,Amrica,a15,Res,85,07/01/2015
14599,Mar del Plata,a5,Res,33,11/20/2016
14600,River Plate,a5,Res,24,11/21/2016
14602,San Lorenzo,a5,Res,33,10/30/2016
14603,Ajax,a38,Res,65,12/01/2016
14605,aykur Rizespor,a16,Res,58,08/30/2016
14606,Bursaspor,a16,Res,87,01/14/2015
14607,VfL Wolfsburg,a2,Res,26,10/01/2016
14608,Free Agents,a47,Res,99,10/05/2016
14609,SV Mattersburg,a36,Res,9,09/23/2016
14610,FC Bayern,a2,Res,20,07/01/2015
14612,Tigre,a5,LB,29,09/11/2016
14613,N.E.C.,a18,Res,27,08/30/2016
14614,Rafaela,a5,Res,14,07/01/2016
14615,Fluminense,a3,Sub,20,02/01/2016
14616,Chapecoense,a3,Sub,20,02/01/2016
14617,Hull City,a9,Res,39,07/01/2016
14619,Whitecaps FC,a44,Sub,46,08/23/2016
14620,Patronato,a5,Sub,18,07/01/2012
14621,Parque Patricios,a5,LW,20,07/01/2016
14622,Estudiantes,a5,Res,4,07/01/2016
14623,Legia Warszawa,a12,Sub,53,07/07/2016
14624,Well. Phoenix,a38,Sub,12,08/19/2016
14625,Racing Club,a5,Res,26,07/01/2016
14626,Racing Club,a5,Res,28,07/01/2016
14631,Bor. M'gladbach,a2,Res,36,10/22/2016
14632,Banfield,a5,Sub,6,07/01/2016
14633,FC Ufa,a25,Sub,1,08/09/2016
14634,FC Groningen,a10,Res,53,08/07/2016
14635,Benevento,a8,Res,4,07/07/2015
14636,Carpi,a8,Sub,14,08/08/2016
14637,ADO Den Haag,a10,Res,31,07/05/2016
14638,N.E.C.,a10,Res,31,07/01/2015
14639,Excelsior,a10,Res,34,07/01/2016
14640,ES Troyes AC,a7,Res,40,09/08/2016
14642,RC Strasbourg,a7,Sub,21,07/01/2014
14643,Pachuca,a15,Sub,99,06/30/2016
14644,Monterrey,a15,Res,32,07/01/2016
14645,Audax Italiano,a13,Sub,19,07/01/2016
14646,Rochdale,a9,Sub,14,07/01/2016
14647,Nacional,a39,Res,24,07/01/2016
14648,Odds BK,a33,Sub,13,07/21/2016
14649,Guadalajara,a15,Res,99,07/01/2016
14650,Sparta R'dam,a10,Res,29,07/01/2015
14651,Girona CF,a1,Res,30,07/21/2016
14653,Brentford,a17,Res,33,07/18/2016
14654,Plymouth Argyle,a9,Sub,22,07/18/2016
14655,Toluca,a26,Res,30,01/01/2012
14656,SC Heerenveen,a10,Res,31,07/01/2016
14657,SC Heerenveen,a10,Res,36,07/01/2016
14658,ADO Den Haag,a10,Res,30,07/01/2016
14659,Bor. M'gladbach,a2,Res,44,07/09/2016
14661,Fl. Varela,a5,Res,32,07/05/2016
14662,SK Sturm Graz,a18,Sub,36,01/26/2017
14663,Roda JC,a4,Res,33,01/01/2015
14664,Eint. Frankfurt,a2,Sub,18,01/03/2017
14665,Fortaleza FC,a14,LCB,19,07/01/2016
14666,VfL Wolfsburg,a2,Res,40,07/01/2016
14667,CD Antofagasta,a13,LB,26,06/28/2016
14668,Dijon FCO,a7,Res,19,06/14/2016
14669,SKN St. Plten,a18,RCB,3,07/01/2013
14670,Amiens SC,a7,Sub,16,06/02/2015
14671,Helsingborgs IF,a37,Sub,14,07/29/2016
14672,Lyngby BK,a17,Sub,16,01/01/2015
14673,AC Horsens,a17,Res,1,07/01/2015
14674,CA Talleres,a5,Res,7,01/01/2015
14675,FC Schalke 04,a2,Res,28,07/01/2016
14676,Montreal Impact,a44,Sub,17,06/29/2016
14677,HJK Helsinki,a42,Sub,29,01/01/2016
14678,Bournemouth,a9,Res,40,01/01/2016
14679,Antalyaspor,a16,Res,92,02/01/2016
14680,Rubin Kazan,a25,Res,70,07/25/2016
14681,Le Havre AC,a7,Sub,28,01/01/2016
14682,Arouca,a6,Res,28,01/01/2016
14683,Bologna,a8,Res,98,08/15/2016
14684,Inter,a32,Res,98,08/13/2013
14686,Joinville,a3,Sub,8,01/01/2016
14687,Joinville,a3,Sub,19,01/01/2016
14688,Joinville,a3,Sub,20,01/01/2016
14689,Standard Lige,a4,Res,6,05/15/2015
14691,MK Dons,a9,Sub,26,06/30/2015
14692,Bournemouth,a9,Sub,12,01/31/2017
14693,River Plate,a5,Sub,31,04/30/2016
14694,Bourg-Pronnas,a7,Res,28,04/29/2016
14695,Boca Juniors,a5,Res,40,01/01/2016
14697,F. Dsseldorf,a2,Sub,36,07/01/2016
14698,Swansea City,a24,Res,31,01/01/2016
14699,Spartak Moscow,a25,Res,98,01/01/2015
14701,Mar del Plata,a5,Res,27,01/01/2016
14702,Le Havre AC,a7,Sub,15,04/01/2016
14703,Cortulu ,a14,Sub,32,03/16/2016
14704,Santos Laguna,a15,RB,86,03/19/2016
14705,Stabk Fotball,a33,LB,18,01/01/2016
14707,San Lorenzo,a5,Res,24,01/01/2016
14712,Levante UD,a1,Res,32,11/18/2016
14713,Godoy Cruz,a5,Res,30,01/04/2016
14714,Free Agents,a46,Res,99,07/05/2013
14719,Free Agents,a46,Res,99,02/25/2016
14721,G. La Plata,a5,Sub,33,01/04/2016
14722,Estudiantes,a5,Res,32,01/04/2016
14724,Charlton Ath,a9,Res,36,07/03/2015
14730,Vlez Sarsfield,a5,Res,33,01/04/2016
14731,Mar del Plata,a5,Sub,12,01/04/2016
14732,KV Mechelen,a4,Res,22,07/01/2015
14733,Atltico Huila,a14,Res,29,01/04/2016
14735,Cruz Azul,a15,Sub,20,01/16/2016
14736,GIF Sundsvall,a21,Sub,16,01/01/2016
14737,Le Havre AC,a7,Sub,19,01/09/2016
14738,IK Start,a33,RB,2,01/05/2016
14739,Free Agents,a46,Res,99,01/01/2005
14740,NY Red Bulls,a26,LB,20,03/03/2016
14741,Chicago Fire,a26,Sub,18,12/17/2015
14742,FC Ingolstadt,a2,Sub,22,07/01/2016
14743,Sheffield Utd,a9,Res,17,01/01/2015
14744,Wanderers,a13,Sub,6,07/15/2015
14745,Fortaleza FC,a14,GK,22,01/01/2015
14746,Belgrano,a5,Sub,24,11/26/2015
14747,FC Lorient,a7,Res,1,11/28/2015
14748,Crystal Palace,a9,Res,35,11/27/2015
14750,Free Agents,a47,Res,99,05/14/2016
14751,Sogndal,a33,LM,22,03/31/2015
14752,Jnkpings Sdra IF,a21,Sub,12,01/01/2008
14755,Arsenal,a9,Res,41,07/01/2015
14756,West Ham,a9,Res,55,07/01/2015
14757,RC Strasbourg,a7,Sub,40,07/01/2016
14758,Free Agents,a45,Res,99,10/09/2015
14759,Toulouse FC,a7,Res,50,10/03/2015
14760,FC Bayern,a2,Res,30,08/05/2016
14761,Uni. Concepcin,a27,Sub,8,01/01/2015
14762,AJ Auxerre,a7,Sub,22,09/22/2015
14763,Kaizer Chiefs,a37,Sub,40,09/10/2015
14764,FC Lugano,a31,RCM,33,08/31/2015
14765,Aalesunds FK,a3,Sub,15,07/01/2015
14766,FC Nantes,a7,Res,16,09/12/2015
14767,Fleetwood Town,a9,Res,43,01/13/2017
14768,Spal,a8,Sub,27,07/01/2015
14769,Pachuca,a15,Res,84,08/01/2015
14774,Swansea City,a30,Res,36,08/17/2015
14775,Latina,a8,Sub,1,07/01/2012
14776,Kasimpaa,a16,Res,95,07/01/2015
14777,Hertha BSC,a2,Res,31,08/15/2015
14778,Vitria,a3,Sub,20,02/01/2015
14779,Atltico Mineiro,a3,Sub,20,02/01/2015
14780,Coritiba,a3,Sub,20,08/22/2016
14781,Chapecoense,a3,Sub,12,08/22/2016
14782,Swindon Town,a9,LWB,11,08/06/2015
14783,CD Cobresal,a13,Sub,4,01/01/2013
14784,M laga CF,a30,Res,41,01/04/2017
14785,Stade de Reims,a7,Res,32,07/01/2016
14787,Malm FF,a21,Sub,29,07/27/2015
14788,Brentford,a38,Res,34,06/28/2016
14789,Stoke City,a9,Res,52,06/01/2015
14790,Bor. M'gladbach,a2,Res,26,07/01/2015
14791,Manchester City,a9,Res,85,02/08/2016
14792,NYCFC,a26,Res,17,01/13/2017
14793,Bristol Rovers,a9,Sub,35,01/26/2017
14794,FC Twente,a2,Res,27,01/31/2017
14795,SV Sandhausen,a2,Sub,33,07/01/2015
14796,SV Mattersburg,a18,Sub,23,07/01/2015
14797,1. FC Kln,a2,Res,24,07/01/2015
14798,Hamburger SV,a2,Sub,34,07/01/2015
14799,1. FC Heidenheim,a2,Sub,36,07/01/2015
14800,F. Dsseldorf,a2,Res,18,01/02/2017
14801,Osmanlspor,a16,Res,40,07/16/2014
14803,Antalyaspor,a16,Res,29,07/01/2014
14805,Waasl. Beveren,a4,Res,29,07/01/2015
14806,Yeovil Town,a24,Sub,24,05/27/2015
14807,FC Luzern,a18,LM,37,06/01/2015
14808,FC Sochaux,a7,Sub,6,05/22/2015
14810,Coventry City,a24,Sub,29,04/01/2015
14811,FC Sochaux,a7,Sub,19,01/15/2016
14812,Stabk Fotball,a33,LCB,16,01/01/2015
14813,a18 Wien,a18,Sub,32,04/17/2015
14814,ES Troyes AC,a7,Sub,20,08/30/2015
14815,Birmingham City,a9,Res,37,03/19/2015
14816,Arsenal Tula,a25,Res,95,08/01/2013
14817,Arsenal Tula,a25,Res,66,07/01/2016
14818,Troms IL,a33,Sub,26,01/01/2014
14819,Free Agents,a47,Res,99,01/01/2015
14820,FC Rostov,a25,Res,97,01/01/2015
14821,Karlsruher SC,a2,Res,16,03/03/2015
14824,Atltico Tucum n,a5,Sub,20,09/01/2016
14825,BK Hcken,a21,Sub,28,01/28/2015
14826,Bor. Dortmund,a17,Res,34,10/26/2016
14827,CSKA Moscow,a25,Sub,22,01/22/2015
14828,Blackpool,a9,LCM,12,07/09/2013
14829,Unin,a5,Res,8,08/11/2016
14830,Olym. Marseille,a7,Res,34,07/01/2016
14831,rebro SK,a21,LB,19,01/01/2015
14833,Colo-Colo,a13,Res,31,01/01/2015
14834,Patriotas,a14,Sub,1,12/21/2015
14836,Tijuana,a26,Res,2,04/22/2016
14837,Chicago Fire,a26,Sub,22,12/22/2014
14838,Atltico Tucum n,a5,Res,22,01/01/2015
14840,Coventry City,a9,Sub,30,11/11/2014
14841,AC Ajaccio,a7,RM,21,10/30/2014
14842,Banfield,a5,Sub,17,10/25/2014
14843,Free Agents,a46,Res,99,02/19/2016
14845,Millwall,a9,Sub,31,01/01/2014
14846,Colchester,a9,Res,12,09/23/2014
14847,Stevenage,a40,RS,14,09/20/2014
14848,FC Rostov,a25,Sub,41,08/01/2014
14849,FC Rostov,a25,Res,70,07/12/2013
14850,FK Haugesund,a33,Res,26,01/29/2015
14851,Birmingham City,a9,Res,27,06/23/2014
14852,Bury,a9,Sub,22,07/01/2016
14853,FC Nordsjlland,a33,Sub,14,07/19/2016
14854,Leyton Orient,a7,Res,18,09/01/2016
14855,Peterborough,a9,Sub,25,08/08/2014
14856,Latina,a8,Res,14,08/31/2016
14857,FC Augsburg,a2,Res,33,12/15/2016
14858,Mansfield Town,a9,RM,28,08/18/2014
14859,Akhisarspor,a16,Res,92,07/03/2014
14860,Free Agents,a46,Res,99,01/01/2011
14861,Aston Villa,a38,Res,38,07/01/2014
14863,Greuther Frth,a18,Res,27,09/01/2016
14864,FC Ingolstadt,a2,Res,39,07/01/2014
14865,Hamilton,a30,RS,20,01/01/2012
14866,Gefle IF,a21,Sub,15,07/26/2014
14867,FC St. Gallen,a2,Sub,13,02/03/2016
14868,Grimsby Town,a9,RS,29,07/18/2014
14869,Barnet,a9,Sub,12,08/12/2015
14871,Liverpool,a24,Res,49,07/07/2014
14873,Notts County,a9,Res,20,07/20/2015
14874,Malm FF,a21,Sub,27,01/19/2017
14875,Stevenage,a9,RM,11,06/20/2014
14876,Jagiellonia,a12,Sub,23,07/04/2016
14877,Atltico Bucaramanga,a14,LCB,2,07/01/2014
14879,RB Leipzig,a2,Res,2,07/01/2014
14880,Grnik Åczna,a12,GK,79,01/09/2010
14881,Banfield,a5,Sub,16,06/01/2014
14882,Olym. Marseille,a33,Res,35,08/29/2015
14883,Yeovil Town,a9,Sub,17,07/01/2015
14884,Brisigonza,a8,Sub,1,07/01/2008
14886,FC Ingolstadt,a2,Res,38,04/25/2014
14887,Braunschweig,a2,Res,36,04/19/2014
14889,Helsingborgs IF,a21,LCM,13,04/13/2014
14890,Strmsgodset IF,a21,Sub,13,01/20/2017
14891,Yeovil Town,a9,RW,10,06/30/2016
14892,Stevenage,a9,LB,20,07/01/2014
14893,Tijuana,a15,Res,24,07/01/2013
14894,Free Agents,a46,Res,99,01/01/2012
14895,Strmsgodset IF,a33,RCM,21,01/01/2014
14896,Viborg FF,a26,Sub,8,02/02/2016
14897,LA Galaxy,a15,Sub,40,02/20/2014
14898,a18 Wien,a18,Sub,77,02/09/2014
14899,FC Lausanne,a18,RCM,8,07/01/2016
14900,Morecambe,a9,Sub,18,07/10/2016
14901,Chiapas,a15,Sub,95,01/01/2013
14902,Fortaleza FC,a14,Sub,12,01/20/2016
14903,WS Wanderers,a38,Sub,16,10/01/2014
14904,Exeter City,a9,RB,28,12/10/2013
14905,CD Huachipato,a5,Sub,15,02/21/2015
14906,Southend United,a9,Sub,19,11/23/2013
14907,Falkenbergs FF,a21,LB,11,01/01/2009
14908,Falkenbergs FF,a21,GK,1,01/01/2013
14909,Ruch Chorzw,a12,Sub,8,08/03/2016
14911,CD Everton,a13,Res,2,01/01/2017
14912,Belgrano,a5,GK,15,07/01/2013
14913,Termalica,a12,Sub,9,07/01/2014
14914,La Spezia,a8,Res,6,07/01/2013
14915,Luton Town,a9,Sub,28,07/06/2015
14916,Godoy Cruz,a5,Res,14,04/22/2012
14917,Unin Espaola,a13,Res,30,05/06/2012
14918,D.C. United,a26,Sub,30,03/03/2016
14920,Kilmarnock,a9,Sub,6,07/01/2016
14921,Blackpool,a24,Sub,6,01/14/2016
14922,Barnsley,a24,Res,34,01/31/2017
14923,Birmingham City,a9,Sub,48,06/30/2016
14924,Pachuca,a15,Sub,22,07/01/2013
14926,Birmingham City,a9,Sub,16,05/01/2013
14927,FC Augsburg,a16,Res,37,07/01/2013
14928,Sunderland,a9,Res,39,07/01/2013
14929,Viborg FF,a17,RB,6,07/01/2013
14930,Bah a Blanca,a5,RS,9,07/12/2016
14931,Uni. Concepcin,a13,Res,28,10/04/2015
14932,Hartlepool,a40,RB,33,08/20/2016
14933,Carpi,a8,Sub,33,08/10/2015
14934,Krylya Sovetov,a25,Res,22,02/17/2017
14935,Middlesbrough,a30,Res,54,08/07/2013
14936,CD Everton,a13,Sub,4,01/01/2010
14937,Unin Espaola,a13,Sub,1,01/01/2013
14938,CD Antofagasta,a13,Res,2,03/13/2016
14939,Åguilas Doradas,a14,Res,22,02/12/2017
14940,Krylya Sovetov,a25,Sub,40,08/31/2011
14941,Silkeborg IF,a17,RB,6,01/01/2013
14943,Troms IL,a33,LCM,8,08/04/2016
14944,WS Wanderers,a38,RDM,15,11/06/2014
14945,Cheltenham Town,a9,LS,8,07/01/2015
14946,Kilmarnock,a9,RB,27,08/06/2015
14947,FC Thun,a18,LCB,4,07/01/2012
14948,Portsmouth,a9,Sub,18,01/01/2017
14949,Colchester,a24,Res,32,01/20/2017
14950,Terek Grozny,a25,Res,7,01/01/2010
14952,Willem II,a10,Res,31,10/01/2011
14958,Northampton,a9,Sub,20,07/01/2016
14959,Colchester,a9,Sub,7,07/01/2012
14961,Newport County,a9,LS,41,01/01/2017
14963,FC Lausanne,a18,LCB,4,05/12/2016
14964,Partick Thistle,a9,Sub,16,07/01/2016
14965,IK Start,a33,Sub,18,07/19/2016
14966,Blackpool,a9,RCM,8,06/11/2015
14967,Port Vale,a9,LS,10,08/10/2015
14968,Cheltenham Town,a9,RWB,2,07/01/2015
14969,Luton Town,a9,RS,20,07/25/2016
14971,Fleetwood Town,a9,Sub,14,01/11/2016
14972,Central Coast,a38,GK,20,07/08/2015
14974,FC Augsburg,a23,Res,24,08/31/2015
14975,GIF Sundsvall,a21,LCM,20,02/05/2015
14976,US Orlans,a7,LB,25,06/07/2016
14977,Port Vale,a9,Res,7,06/15/2015
14978,Crewe Alexandra,a24,RCB,5,05/01/2011
14979,Sogndal,a33,Sub,24,01/01/2010
14980,Adelaide United,a38,Sub,16,07/11/2016
14982,Falkenbergs FF,a21,RB,2,01/14/2015
14983,Viborg FF,a17,Sub,29,02/15/2016
14984,ZagÇbie Lubin,a12,Sub,12,07/01/2009
14985,WisÇa PÇock,a12,Sub,26,09/05/2014
14987,Barnet,a9,Sub,7,07/01/2016
14988,Bury,a9,Sub,24,01/04/2015
14989,Northampton,a9,Res,28,07/28/2015
14990,Pachuca,a15,Res,28,01/01/2009
14991,Blackpool,a9,RB,2,07/04/2016
14992,Grasshopper,a18,RB,14,07/01/2016
14993,Barnet,a6,RM,32,05/01/2010
14994,WisÇa PÇock,a12,Sub,18,07/11/2013
14998,Portsmouth,a9,Sub,13,08/10/2016
14999,IK Start,a33,Sub,5,01/01/2014
15002,Swindon Town,a30,Sub,17,01/16/2017
15003,Sogndal,a33,LB,4,01/30/2015
15005,Northampton,a9,Sub,16,07/21/2016
15007,Notts County,a7,Sub,31,08/03/2015
15008,Aytemiz Alanyaspor,a16,Sub,74,07/10/2015
15009,Silkeborg IF,a17,GK,1,01/10/2014
15010,Gefle IF,a21,GK,1,01/01/2009
15011,Lillestrm SK,a33,Sub,5,03/09/2017
15013,Portsmouth,a9,Sub,14,07/04/2016
15014,Inverness CT,a9,Sub,19,07/01/2016
15015,Shamrock Rovers,a40,RM,11,12/01/2016
15016,Viborg FF,a17,LM,25,02/01/2016
15017,SCR Altach,a18,LM,16,07/01/2013
15018,Morecambe,a9,RCM,8,07/01/2015
15019,Stevenage,a9,Sub,15,07/06/2016
15020,Morecambe,a9,Sub,17,01/01/2010
15021,Bury,a9,GK,13,12/26/2016
15022,Accrington,a9,Sub,1,07/01/2016
15023,Grnik Åczna,a12,Res,21,07/01/2016
15026,Barnet,a9,RCM,20,07/01/2015
15027,Portsmouth,a9,Res,25,07/01/2016
15028,lsk WrocÇaw,a1,Sub,22,08/22/2016
15029,Scunthorpe Utd,a9,Sub,13,01/26/2015
15030,Dundalk,a40,Sub,26,02/17/2017
15031,Yeovil Town,a24,CDM,8,07/29/2016
15032,Cheltenham Town,a9,LWB,33,01/30/2017
15033,Dynamo Dresden,a7,Res,14,08/31/2015
15034,Morecambe,a9,LCM,24,08/01/2016
15035,Cheltenham Town,a38,Sub,5,05/11/2015
15036,Hartlepool,a9,Sub,6,06/24/2014
15037,Lyngby BK,a17,Sub,11,05/06/2015
15039,Grimsby Town,a9,Sub,6,05/28/2015
15042,Arka Gdynia,a12,RDM,6,07/01/2014
15043,AIK,a44,Sub,13,01/01/2010
15044,Perth Glory,a38,Sub,11,07/11/2014
15045,Hearts,a30,Res,51,06/16/2016
15046,Stevenage,a9,GK,16,08/01/2008
15047,Newell's,a5,Res,33,03/18/2017
15048,Independiente,a5,Res,28,03/18/2017
15049,Parque Patricios,a5,Res,25,01/01/2017
15050,Tijuana,a15,Sub,88,03/15/2017
15051,Rafaela,a5,Res,33,01/01/2016
15052,Jaguares,a14,Res,31,03/04/2017
15053,Ventforet Kofu,a3,Res,29,01/01/2017
15054,Tigre,a11,LM,9,08/01/2010
15055,FC Tom Tomsk,a25,Sub,49,07/29/2016
15056,Columbus Crew SC,a26,Sub,31,02/20/2017
15057,FC Tom Tomsk,a25,Res,70,07/29/2016
15058,FC Tom Tomsk,a25,RB,87,07/28/2016
15059,WisÇa Krakw,a14,Res,13,01/01/2017
15060,Vlez Sarsfield,a5,Res,32,01/03/2017
15061,Valenciennes FC,a7,Res,34,02/13/2017
15062,Plymouth Argyle,a9,Res,30,12/03/2016
15063,FC Sion,a18,Res,4,02/01/2017
15065,Vicenza,a39,Sub,30,02/07/2017
15066,AJ Auxerre,a7,Res,7,02/03/2017
15067,Stade Lavallois,a39,Sub,19,01/31/2017
15069,Spal,a8,Res,22,01/24/2017
15072,Sarpsborg 08 FF,a17,Sub,2,01/01/2017
15073,aykur Rizespor,a16,Res,13,05/03/2016
15074,RC Lens,a7,Sub,28,01/30/2017
15075,Arouca,a35,Sub,15,01/01/2012
15076,Brescia,a8,Res,18,01/11/2017
15077,KV Oostende,a16,Res,36,01/26/2017
15078,FC Tom Tomsk,a25,Sub,88,07/29/2016
15079,FC Tom Tomsk,a25,RCB,84,07/28/2016
15081,FC Luzern,a3,LCB,5,01/01/2017
15083,Willem II,a10,Res,48,01/01/2017
15084,CD Everton,a13,Sub,17,01/01/2010
15085,Doncaster,a9,Sub,39,01/01/2017
15086,Free Agents,a39,Res,99,01/01/2017
15087,Free Agents,a39,Res,99,01/01/2017
15088,Manchester Utd,a9,Res,47,01/01/2013
15089,Sounders FC,a26,Sub,23,01/18/2017
15090,Chicago Fire,a26,Res,30,01/16/2017
15091,Atltico Huila,a14,LCB,2,01/05/2017
15092,AIK,a21,Sub,5,01/01/2017
15093,Estudiantes,a5,Sub,29,01/09/2017
15094,Sporting KC,a26,Sub,24,01/10/2017
15095,Albirex Niigata,a3,Sub,7,01/09/2017
15096,Deportivo Pasto,a14,Sub,21,01/07/2017
15097,RC Strasbourg,a7,Res,34,01/01/2017
15102,Pisa,a8,Sub,14,07/01/2016
15103,Lech Pozna,a12,Sub,25,12/17/2016
15104,Cagliari,a8,Res,36,07/01/2016
15105,Quertaro,a15,Res,25,07/01/2016
15106,Montpellier HSC,a7,Sub,34,01/01/2016
15107,Tigre,a5,Res,36,11/19/2016
15108,RB Leipzig,a2,Res,14,11/18/2016
15109,Standard Lige,a4,Res,45,10/23/2016
15110,Panathinaikos,a23,Res,39,07/01/2016
15112,SD Huesca,a1,Res,28,07/01/2016
15113,Hertha BSC,a2,Res,39,10/30/2016
15114,RC Strasbourg,a7,Sub,33,07/01/2016
15115,Newcastle Jets,a38,Sub,28,10/22/2016
15116,AZ,a10,Res,34,08/26/2016
15118,Free Agents,a43,Res,99,01/01/2015
15119,N.E.C.,a10,Res,29,07/01/2016
15120,Club Brugge,a4,Res,96,07/03/2016
15121,San Lorenzo,a5,Res,35,09/19/2016
15122,IF Elfsborg,a21,RCM,31,09/10/2016
15123,CD Lugo,a1,Res,28,06/30/2016
15124,Estoril Praia,a3,Res,17,07/01/2016
15125,Milan,a8,Res,35,07/01/2016
15126,FC Schalke 04,a4,Res,38,09/03/2016
15127,Adanaspor,a16,Res,19,01/22/2016
15128,FC Schalke 04,a2,Res,40,08/25/2016
15130,Hull City,a9,Res,34,07/01/2016
15131,FC Bayern,a2,Sub,38,07/01/2016
15133,CD Lugo,a1,Res,27,06/30/2015
15134,Eint. Frankfurt,a2,Res,36,08/18/2016
15135,Racing Club,a5,Sub,27,07/01/2016
15137,Inter,a7,Res,93,07/01/2016
15138,FC Metz,a7,Res,34,01/01/2016
15139,a41gia,a8,Res,28,07/30/2016
15140,Nacional,a6,Res,13,07/01/2016
15144,Bah a Blanca,a5,Sub,27,07/22/2016
15145,Krylya Sovetov,a25,Res,28,02/16/2017
15146,Tijuana,a26,Res,81,01/01/2014
15147,ADO Den Haag,a10,Res,18,07/01/2016
15148,SKN St. Plten,a18,Sub,99,07/01/2016
15151,Bayer 04,a2,Res,30,07/01/2016
15152,Bah a Blanca,a5,Res,4,07/18/2016
15153,AJ Auxerre,a7,Res,33,07/01/2016
15154,Necaxa,a15,Sub,23,06/12/2010
15155,C diz C.F.,a1,Res,27,06/30/2015
15157,Temperley,a11,Sub,13,07/05/2016
15160,Burnley,a30,Res,45,07/01/2016
15161,Once Caldas,a14,Sub,5,07/01/2016
15162,Cracovia,a12,Sub,40,07/01/2016
15163,Arka Gdynia,a12,LB,23,07/01/2014
15164,Rubin Kazan,a25,Res,97,01/01/2015
15165,Len,a15,Res,21,06/05/2016
15166,VfL Bochum,a2,Sub,29,07/01/2016
15167,Rosenborg BK,a17,Res,5,01/06/2017
15168,Sint-Truiden,a4,Res,15,07/01/2016
15169,SKN St. Plten,a18,Sub,23,07/01/2012
15170,SKN St. Plten,a18,GK,1,07/01/2010
15171,FC Nantes,a7,Res,33,06/09/2016
15172,Esbjerg fB,a17,Sub,40,01/01/2014
15173,FK Haugesund,a17,Sub,9,01/16/2017
15174,CA Talleres,a5,Sub,11,01/01/2014
15176,Dynamo Dresden,a2,Res,1,11/28/2015
15178,Ava ,a3,Sub,12,01/01/2016
15179,Royal Mouscron,a7,Res,17,05/07/2016
15180,Fl. Varela,a5,Sub,1,01/01/2016
15181,RB Leipzig,a2,Res,28,04/29/2016
15182,Atltico Huila,a14,RCM,31,04/24/2016
15183,Swansea City,a24,Res,34,01/01/2016
15184,Zulte-Waregem,a4,Res,44,01/01/2015
15185,FC Utrecht,a10,Res,50,07/01/2015
15186,Kashiwa Reysol,a3,Sub,18,03/16/2016
15187,Mar del Plata,a5,Res,29,04/03/2016
15188,FC Twente,a10,Res,33,04/02/2016
15189,Helsingborgs IF,a21,Sub,25,03/14/2016
15190,FC Krasnodar,a25,Res,41,01/01/2015
15191,San Luis,a13,Res,26,01/01/2016
15192,Admira Wacker,a18,Sub,15,01/01/2016
15193,Stade Brestois,a7,Sub,17,07/01/2015
15196,Newell's,a5,Res,13,12/01/2014
15197,Chelsea,a9,Res,60,01/10/2016
15205,a18 Wien,a18,Res,16,01/01/2016
15208,Parque Patricios,a5,Res,27,01/04/2016
15209,Hull City,a9,Res,28,12/23/2016
15210,Chelsea,a26,Res,51,12/23/2014
15216,Swansea City,a30,Res,63,01/27/2016
15217,FC Metz,a7,Res,40,01/01/2015
15220,Valenciennes FC,a7,Res,1,01/29/2016
15221,Charlton Ath,a10,Sub,34,01/26/2016
15223,Southend United,a9,Res,16,07/01/2015
15227,Olym. Marseille,a7,Res,36,01/10/2016
15230,Free Agents,a47,Res,99,01/01/2011
15231,Sounders FC,a26,Sub,1,12/21/2015
15232,Montpellier HSC,a7,Sub,22,08/16/2016
15234,EA Guingamp,a7,Res,31,12/06/2015
15235,Fortaleza FC,a14,RB,13,01/01/2015
15236,Fortaleza FC,a14,LB,20,01/01/2015
15238,Cambridge Utd,a9,Sub,12,09/01/2015
15241,stersunds FK,a21,CB,14,04/01/2006
15242,Ind. Santa Fe,a14,Res,21,11/01/2015
15243,Perth Glory,a38,Res,20,10/30/2015
15244,Patriotas,a14,Sub,29,10/31/2015
15245,Latina,a8,LCM,19,07/12/2016
15246,Atltico Huila,a14,Res,23,10/17/2015
15247,Real Valladolid,a1,Res,38,08/01/2015
15248,Atltico Huila,a14,Sub,20,09/25/2015
15249,Atlas,a15,Res,22,07/01/2015
15250,M laga CF,a1,Res,32,09/18/2015
15251,West Brom,a9,Res,48,09/11/2015
15252,Krylya Sovetov,a25,Res,98,07/01/2015
15253,Well. Phoenix,a38,RB,2,09/18/2016
15254,SD Huesca,a1,Res,29,07/01/2015
15255,SM Caen,a7,Res,27,08/22/2015
15258,Uni. Concepcin,a13,Sub,2,01/01/2015
15259,CD Huachipato,a13,Sub,37,08/01/2015
15261,SM Caen,a7,Res,16,07/01/2015
